X,Y,OBJECTID,Loc_name,Status,Score,Match_type,Match_addr,Side,User_fld,Addr_type,IN_Street,IN_City,IN_ZIP,IN_State,USER_Date,USER_Address,USER_City,USER_State,USER_Fatal,USER_Year
-86.2327079852948,41.6664326757709,396,Centerline_SJC,T,96.04,A,"1200 E MISHAWAKA AV, SOUTH BEND, 46615",R,0,StreetAddress,,,,,2019/06/23 05:00:00+00,"1200 E Mishawaka Ave, South Bend, IN 46615",,,No,2019
-86.2327079852948,41.6664326757709,397,Centerline_SJC,T,96.04,A,"1200 E MISHAWAKA AV, SOUTH BEND, 46615",R,0,StreetAddress,,,,,2019/06/23 05:00:00+00,"1200 E Mishawaka Ave, South Bend, IN 46615",,,No,2019
-86.2327079852948,41.6664326757709,398,Centerline_SJC,T,96.04,A,"1200 E MISHAWAKA AV, SOUTH BEND, 46615",R,0,StreetAddress,,,,,2019/06/23 05:00:00+00,"1200 E Mishawaka Ave, South Bend, IN 46615",,,No,2019
-86.2327079852948,41.6664326757709,399,Centerline_SJC,T,96.04,A,"1200 E MISHAWAKA AV, SOUTH BEND, 46615",R,0,StreetAddress,,,,,2019/06/23 05:00:00+00,"1200 E Mishawaka Ave, South Bend, IN 46615",,,No,2019
-86.3139173743242,41.6616726987314,400,Centerline_SJC,M,96.04,A,"4800 W MEADOW LN, SOUTH BEND, 46619",L,0,StreetAddress,,,,,2019/06/29 05:00:00+00,"4800 W Meadow Ln, South Bend, IN 46619",,,No,2019
-86.3139173743242,41.6616726987314,401,Centerline_SJC,M,96.04,A,"4800 W MEADOW LN, SOUTH BEND, 46619",L,0,StreetAddress,,,,,2019/06/29 05:00:00+00,"4800 W Meadow Ln, South Bend, IN 46619",,,No,2019
-86.297742856745,41.6890464289353,402,,M,100,PP,"3400 Putnam Pl , South Bend, IN 46628",,,,,,,,2019/06/29 05:00:00+00,"3400 Putnam Pl , South Bend, IN 46628",,,No,2019
-86.2320061599022,41.6585297566512,403,Centerline_SJC,M,96.04,A,"1200 E INDIANA AV, SOUTH BEND, 46613",R,0,StreetAddress,,,,,2019/07/06 05:00:00+00,"1200 E Indiana Ave, South Bend, IN 46613",,,No,2019
-86.2811353153457,41.6807517056553,404,Centerline_SJC,M,75.04,M,"2201 KENWOOD AV, SOUTH BEND, 46628",R,0,StreetAddress,,,,,2019/07/11 05:00:00+00,"2200 Kenwood Ave, South Bend, IN 46628",,,No,2019
-86.2879017711149,41.6771292146742,405,,M,100,PP,"200 N Kaley St, South Bend, IN 46619",,,,,,,,2019/07/13 05:00:00+00,"200 N Kaley St, South Bend, IN 46619",,,No,2019
-86.2890015400123,41.6729532863719,406,Centerline_SJC,M,96.04,A,"300 S BENDIX DR, SOUTH BEND, 46619",R,0,StreetAddress,,,,,2019/07/14 05:00:00+00,"300 S Bendix Dr, South Bend, IN 46619",,,No,2019
-86.2458972829476,41.6792104422796,407,Centerline_SJC,M,94.62,A,"400 E LA SALLE AV, SOUTH BEND, 46617",L,0,StreetAddress,,,,,2019/07/21 05:00:00+00,"400 E Lasalle Ave, South Bend, IN 46617",,,No,2019
-86.2458972829476,41.6792104422796,408,Centerline_SJC,M,94.62,A,"400 E LA SALLE AV, SOUTH BEND, 46617",L,0,StreetAddress,,,,,2019/07/21 05:00:00+00,"400 E Lasalle Ave, South Bend, IN 46617",,,No,2019
